Field	X	Y
0	-3.96745e-07	-2.39352e-07
-5	-4.69388e-07	-2.14205e-08
-10	-5.40171e-07	8.56821e-08
-15	-5.54141e-07	-1.49013e-08
-20	-4.75908e-07	-9.31328e-09
-25	-4.77772e-07	1.49013e-08
-30	-5.886e-07	6.51929e-09
-35	-5.42033e-07	-1.21073e-08
-40	-6.11883e-07	-5.58796e-09
-45	-7.73933e-07	-2.79398e-09
-50	-8.5682e-07	-9.3133e-10
-55	-4.13509e-07	-2.79398e-09
-60	1.37837e-07	1.58326e-08
-65	1.7509e-07	1.86266e-09
-70	2.41214e-07	6.51929e-09
-75	2.47734e-07	7.0781e-08
-80	2.47734e-07	2.51458e-08
-85	2.11411e-07	7.73002e-08
-90	6.05364e-08	2.32832e-08
-95	-6.42617e-08	1.07103e-07
-100	-9.31327e-08	1.30386e-08
-105	-9.6858e-08	-1.86266e-08
-110	-1.06171e-07	-4.28411e-08
-115	-1.18278e-07	-2.60771e-08
-120	-1.24798e-07	-1.0524e-07
-125	-1.24798e-07	-1.10828e-07
-130	-2.15136e-07	-5.30856e-08
-135	-1.58326e-07	7.17123e-08
-140	-1.95579e-07	1.58326e-08
