Field	X	Y
0	-1.49013e-08	2.01167e-07
-5	-1.16416e-07	2.51458e-08
-10	-2.04892e-07	6.98496e-08
-15	-2.44008e-07	1.14553e-07
-20	-2.03961e-07	3.25965e-08
-25	-1.70433e-07	3.91158e-08
-30	-1.23867e-07	-2.32832e-08
-35	-1.6112e-07	1.11759e-08
-40	-2.1048e-07	5.86735e-08
-45	-2.45871e-07	-5.86735e-08
-50	-3.52042e-07	-1.04309e-07
-55	2.29106e-07	-7.91629e-08
-60	9.38777e-07	7.26436e-08
-65	5.56003e-07	4.47037e-08
-70	4.8429e-08	-1.02446e-08
-75	-5.30856e-08	8.28882e-08
-80	-1.62051e-07	2.98025e-08
-85	-2.71948e-07	3.35278e-08
-90	-3.36209e-07	6.98496e-08
-95	-3.716e-07	3.35278e-08
-100	-3.73462e-07	3.72532e-09
-105	-3.39003e-07	6.51929e-09
-110	-2.59841e-07	0.0
-115	-1.89059e-07	6.33304e-08
-120	-2.11411e-07	8.84761e-08
-125	-2.36557e-07	2.04892e-08
-130	-2.34694e-07	1.86266e-09
-135	-2.16999e-07	5.96051e-08
-140	-3.02682e-07	9.12701e-08
