Field	X	Y
0	1.11759e-08	-6.23991e-08
-5	-1.1269e-07	2.51458e-08
-10	-8.00942e-08	1.86266e-09
-15	-1.1921e-07	-5.68109e-08
-20	-1.24798e-07	2.42145e-08
-25	-1.4715e-07	3.25965e-08
-30	-2.34694e-07	-1.86266e-09
-35	-1.7509e-07	9.31327e-08
-40	-1.29455e-07	3.44592e-08
-45	-2.71017e-07	2.79398e-09
-50	-1.83471e-07	0.0
-55	3.26896e-07	0.0
-60	8.55889e-07	0.0
-65	5.45759e-07	0.0
-70	3.81845e-08	2.04892e-08
-75	-1.17347e-07	2.04892e-08
-80	-1.70433e-07	8.66135e-08
-85	-3.17583e-07	1.31317e-07
-90	-3.80913e-07	1.20142e-07
-95	-2.86849e-07	7.91629e-08
-100	-2.46802e-07	5.40169e-08
-105	-2.55184e-07	9.31328e-09
-110	-1.6112e-07	4.65664e-09
-115	-2.319e-07	3.72532e-09
-120	-2.45871e-07	5.49483e-08
-125	-1.71364e-07	2.60771e-08
-130	-2.34694e-07	1.76952e-08
-135	-2.47734e-07	1.86266e-09
-140	-1.77884e-07	-3.07339e-08
