Field	X	Y
0	-3.87432e-07	1.1269e-07
-5	-3.78119e-07	8.75448e-08
-10	-4.82429e-07	1.11759e-08
-15	-5.2527e-07	7.63689e-08
-20	-5.00124e-07	2.79398e-09
-25	-4.9733e-07	-6.70557e-08
-30	-4.81497e-07	-2.51458e-08
-35	-6.2399e-07	-1.02446e-08
-40	-7.13397e-07	-4.93603e-08
-45	-7.55306e-07	-5.21543e-08
-50	-9.25738e-07	-5.49483e-08
-55	-4.73114e-07	4.37724e-08
-60	1.11759e-07	8.28882e-08
-65	1.37837e-07	1.16416e-07
-70	1.98373e-07	1.18278e-07
-75	2.13274e-07	2.32832e-08
-80	1.94647e-07	6.5193e-08
-85	2.21656e-07	2.32832e-08
-90	1.34111e-07	7.26436e-08
-95	2.04892e-08	1.16416e-07
-100	-1.67639e-08	1.86266e-08
-105	-2.79398e-09	1.39699e-08
-110	-9.87206e-08	6.42617e-08
-115	-1.22004e-07	3.44592e-08
-120	-1.24798e-07	8.84761e-08
-125	-1.83471e-07	6.33304e-08
-130	-2.21656e-07	6.14677e-08
-135	-1.64845e-07	8.10255e-08
-140	-2.06755e-07	6.05364e-08
