Field	X	Y
0	-1.27592e-07	6.98496e-08
-5	-1.26661e-07	1.1269e-07
-10	-1.34111e-07	1.86266e-08
-15	-1.29455e-07	1.01515e-07
-20	-1.01515e-07	1.22004e-07
-25	-1.10828e-07	1.23867e-07
-30	-1.48081e-07	4.74977e-08
-35	-2.36557e-07	2.32832e-08
-40	-2.48665e-07	5.77422e-08
-45	-2.65429e-07	8.19568e-08
-50	-2.84055e-07	1.86266e-08
-55	2.29106e-07	1.86266e-09
-60	9.54613e-07	0.0
-65	6.46342e-07	4.93603e-08
-70	1.91853e-07	3.07339e-08
-75	-3.53905e-08	1.86266e-09
-80	-1.15484e-07	7.54376e-08
-85	-2.34694e-07	8.75448e-08
-90	-3.42729e-07	1.02446e-08
-95	-2.68223e-07	4.74977e-08
-100	-2.33763e-07	2.32832e-08
-105	-2.82193e-07	1.86266e-08
-110	-3.28759e-07	1.86266e-09
-115	-2.60772e-07	9.31328e-09
-120	-2.49596e-07	1.58326e-08
-125	-2.48665e-07	-6.7987e-08
-130	-2.48665e-07	-4.28411e-08
-135	-1.78815e-07	5.58796e-08
-140	-1.81609e-07	6.51929e-09
