Field	X	Y
0	-4.13509e-07	7.91629e-08
-5	-2.02098e-07	9.31327e-08
-10	-2.20724e-07	1.11759e-08
-15	-1.42493e-07	0.0
-20	-2.16068e-07	7.45063e-08
-25	-2.35626e-07	4.8429e-08
-30	-1.36905e-07	-6.51929e-09
-35	-2.23518e-07	-1.58326e-08
-40	-2.54253e-07	5.30856e-08
-45	-3.22239e-07	8.84761e-08
-50	-4.2096e-07	1.18278e-07
-55	1.80677e-07	1.1921e-07
-60	8.51232e-07	1.04309e-07
-65	5.80218e-07	1.22935e-07
-70	2.4494e-07	7.91629e-08
-75	5.77422e-08	2.23519e-08
-80	-1.29455e-07	1.86266e-09
-85	-2.84055e-07	7.17123e-08
-90	-3.64149e-07	-3.44592e-08
-95	-2.79399e-07	5.96051e-08
-100	-2.51459e-07	2.04892e-08
-105	-2.47734e-07	1.01515e-07
-110	-2.35626e-07	6.5193e-08
-115	-2.21656e-07	4.65664e-08
-120	-2.46802e-07	6.7987e-08
-125	-2.48665e-07	9.31328e-09
-130	-2.54253e-07	9.31327e-08
-135	-1.48081e-07	6.33304e-08
-140	-2.15136e-07	5.58796e-08
