Field	X	Y
0	-3.61355e-07	1.63914e-07
-5	-3.99539e-07	1.58326e-08
-10	-4.22822e-07	-6.14677e-08
-15	-4.86154e-07	-2.88711e-08
-20	-4.96399e-07	-3.72532e-09
-25	-4.9733e-07	0.0
-30	-5.8208e-07	5.1223e-08
-35	-5.69042e-07	9.49954e-08
-40	-5.87668e-07	-2.88711e-08
-45	-7.19916e-07	-7.45064e-09
-50	-7.7207e-07	-4.65664e-08
-55	-3.45522e-07	7.82316e-08
-60	1.76021e-07	5.02916e-08
-65	9.31327e-08	5.21543e-08
-70	1.1921e-07	1.07103e-07
-75	1.42493e-07	4.47037e-08
-80	1.38768e-07	7.91629e-08
-85	1.81609e-07	1.49013e-08
-90	1.10828e-07	-2.98025e-08
-95	8.56821e-08	-2.42145e-08
-100	1.02446e-08	0.0
-105	-9.9652e-08	8.19568e-08
-110	-2.1793e-07	6.89183e-08
-115	-2.21656e-07	2.79398e-09
-120	-1.91853e-07	-9.3133e-10
-125	-1.55532e-07	1.67639e-08
-130	-1.32249e-07	4.74977e-08
-135	-1.24798e-07	5.40169e-08
-140	-1.02446e-07	1.4715e-07
