Field	X	Y
0	2.23519e-08	-8.47508e-08
-5	-2.39352e-07	-2.79398e-09
-10	-2.49596e-07	1.02446e-08
-15	-2.48665e-07	1.86266e-09
-20	-1.84403e-07	1.02446e-07
-25	-2.68223e-07	5.58796e-08
-30	-3.62286e-07	2.04892e-08
-35	-3.1572e-07	1.06171e-07
-40	-3.68806e-07	1.00583e-07
-45	-4.36792e-07	5.40169e-08
-50	-4.68457e-07	1.09897e-07
-55	1.93716e-07	1.21073e-07
-60	7.94422e-07	3.72531e-08
-65	3.41797e-07	1.49013e-08
-70	-6.61244e-08	8.56821e-08
-75	-1.18278e-07	1.20142e-07
-80	-3.81845e-08	1.23867e-07
-85	-8.47508e-08	8.38195e-08
-90	-1.03377e-07	7.73002e-08
-95	-1.52738e-07	3.44592e-08
-100	-1.83471e-07	2.51458e-08
-105	-1.45287e-07	4.19097e-08
-110	-1.58326e-07	3.72532e-09
-115	-1.9651e-07	0.0
-120	-1.56463e-07	4.37724e-08
-125	-1.27592e-07	1.86266e-09
-130	-2.22587e-07	6.42617e-08
-135	-2.45871e-07	1.18278e-07
-140	-1.79746e-07	2.98025e-08
