Field	X	Y
0	-1.00583e-07	-1.20142e-07
-5	-1.22004e-07	4.65664e-09
-10	-1.31317e-07	0.0
-15	-1.20142e-07	0.0
-20	-1.13622e-07	0.0
-25	-2.07686e-07	0.0
-30	-1.69502e-07	6.5193e-08
-35	-1.20142e-07	4.28411e-08
-40	-1.39699e-07	7.26436e-08
-45	-2.34694e-07	1.49013e-08
-50	-2.11411e-07	4.65664e-09
-55	4.07921e-07	2.79398e-09
-60	1.11387e-06	5.86735e-08
-65	6.18402e-07	6.51929e-09
-70	3.72531e-08	7.73002e-08
-75	-1.66708e-07	2.04892e-08
-80	-3.12926e-07	-3.72532e-09
-85	-3.92089e-07	-2.79398e-09
-90	-4.23754e-07	1.86266e-09
-95	-3.716e-07	1.02446e-07
-100	-2.51459e-07	7.0781e-08
-105	-2.30038e-07	8.28882e-08
-110	-1.89059e-07	2.79398e-08
-115	-2.42146e-07	9.49954e-08
-120	-2.89643e-07	-2.23519e-08
-125	-1.78815e-07	3.53905e-08
-130	-1.48081e-07	1.14553e-07
-135	-2.05823e-07	1.1921e-07
-140	-2.4494e-07	5.30856e-08
