Field	X	Y
0	-6.67762e-07	6.89183e-08
-5	-4.84291e-07	3.44592e-08
-10	-4.87085e-07	3.35278e-08
-15	-5.40171e-07	4.19097e-08
-20	-5.05712e-07	5.58796e-09
-25	-5.65316e-07	0.0
-30	-6.37028e-07	6.7987e-08
-35	-6.26784e-07	6.7987e-08
-40	-7.16191e-07	1.21073e-08
-45	-8.61477e-07	2.79398e-09
-50	-9.92797e-07	8.94074e-08
-55	-5.49484e-07	1.07103e-07
-60	9.31327e-08	7.26436e-08
-65	2.32832e-07	2.79398e-09
-70	3.91157e-07	-2.51458e-08
-75	3.74393e-07	-2.79398e-09
-80	2.67291e-07	5.1223e-08
-85	2.96162e-07	2.32832e-08
-90	1.4715e-07	1.49013e-08
-95	1.07103e-07	1.07103e-07
-100	1.39699e-08	5.77422e-08
-105	-1.02446e-08	-6.51929e-09
-110	-1.07103e-07	-1.02446e-08
-115	-1.22935e-07	-3.81845e-08
-120	-1.60188e-07	-1.14553e-07
-125	-1.29455e-07	-1.49013e-08
-130	-1.26661e-07	-9.3133e-10
-135	-1.24798e-07	-2.98025e-08
-140	-1.09897e-07	-3.35278e-08
