Field	X	Y
0	-1.78815e-07	9.6858e-08
-5	-3.55767e-07	8.47508e-08
-10	-3.716e-07	1.11759e-08
-15	-3.85569e-07	4.93603e-08
-20	-3.38072e-07	1.1269e-07
-25	-4.66594e-07	6.33304e-08
-30	-4.35861e-07	6.51929e-09
-35	-4.89879e-07	3.81845e-08
-40	-5.62522e-07	3.63218e-08
-45	-7.67413e-07	3.72532e-09
-50	-7.92559e-07	0.0
-55	-4.0699e-07	3.72532e-09
-60	7.45063e-08	8.10255e-08
-65	2.71948e-07	2.79398e-08
-70	3.83707e-07	1.86266e-09
-75	2.97094e-07	9.22014e-08
-80	1.79746e-07	1.21073e-07
-85	8.47508e-08	1.30386e-07
-90	1.76952e-08	4.65664e-08
-95	-4.74977e-08	3.72532e-09
-100	-1.14553e-07	9.9652e-08
-105	-1.08965e-07	1.1921e-07
-110	-1.18278e-07	3.53905e-08
-115	-1.24798e-07	5.58796e-09
-120	-2.16068e-07	0.0
-125	-2.46802e-07	5.58796e-09
-130	-2.48665e-07	1.86266e-09
-135	-2.47734e-07	0.0
-140	-2.20724e-07	1.11759e-08
