Field	X	Y
0	-4.04196e-07	6.05364e-08
-5	-2.75673e-07	8.28882e-08
-10	-2.51459e-07	1.11759e-08
-15	-2.63566e-07	5.58796e-08
-20	-3.38072e-07	1.1269e-07
-25	-3.07338e-07	9.6858e-08
-30	-3.58561e-07	1.21073e-07
-35	-3.78119e-07	3.72531e-08
-40	-4.69388e-07	-7.73002e-08
-45	-4.84291e-07	-1.67639e-08
-50	-4.52625e-07	-1.86266e-09
-55	4.93603e-08	4.47037e-08
-60	6.1002e-07	8.00942e-08
-65	2.08617e-07	4.5635e-08
-70	-1.88128e-07	1.13622e-07
-75	-1.53669e-07	8.38195e-08
-80	5.58796e-09	3.16652e-08
-85	8.19568e-08	6.51929e-09
-90	1.02446e-08	1.39699e-08
-95	-5.58796e-08	6.51929e-09
-100	-1.16416e-07	2.79398e-08
-105	-8.47508e-08	5.77422e-08
-110	-1.1921e-07	6.51929e-09
-115	-1.73227e-07	2.70085e-08
-120	-2.42146e-07	2.98025e-08
-125	-1.62051e-07	1.86266e-09
-130	-1.28523e-07	0.0
-135	-1.27592e-07	-2.14205e-08
-140	-2.16068e-07	-3.07339e-08
