Field	X	Y
0	2.01167e-07	-7.45064e-09
-5	-1.02446e-08	0.0
-10	-6.23991e-08	-1.95579e-08
-15	-1.15484e-07	4.74977e-08
-20	-7.82316e-08	1.1269e-07
-25	-2.23519e-08	9.31327e-08
-30	-1.20142e-07	1.1921e-07
-35	-1.69502e-07	2.51458e-08
-40	-1.20142e-07	-4.28411e-08
-45	-1.62051e-07	2.79398e-08
-50	-3.17583e-07	4.65664e-09
-55	2.83124e-07	-2.79398e-09
-60	1.00397e-06	7.82316e-08
-65	6.04432e-07	1.06171e-07
-70	1.04309e-07	1.81609e-07
-75	8.38196e-09	5.77422e-08
-80	-1.18278e-07	4.65664e-09
-85	-2.60772e-07	0.0
-90	-3.59492e-07	-4.65664e-09
-95	-3.716e-07	0.0
-100	-2.88712e-07	3.25965e-08
-105	-1.95579e-07	4.65664e-09
-110	-1.32249e-07	1.39699e-08
-115	-1.1921e-07	-3.72532e-09
-120	-1.45287e-07	0.0
-125	-3.0175e-07	0.0
-130	-2.15136e-07	0.0
-135	-1.36905e-07	6.70557e-08
-140	-2.14205e-07	1.01515e-07
