Field	X	Y
0	-3.66012e-07	-1.16416e-07
-5	-3.56698e-07	-4.00471e-08
-10	-3.716e-07	-1.76952e-08
-15	-4.06058e-07	-5.86735e-08
-20	-3.88363e-07	9.3133e-10
-25	-3.96745e-07	2.79398e-09
-30	-4.74976e-07	6.23991e-08
-35	-5.66248e-07	3.91158e-08
-40	-6.16539e-07	2.79398e-09
-45	-6.22127e-07	-9.3133e-10
-50	-6.97564e-07	0.0
-55	-2.83124e-07	1.49013e-08
-60	2.1793e-07	5.40169e-08
-65	1.8254e-07	1.14553e-07
-70	7.63689e-08	9.49954e-08
-75	1.18278e-07	1.16416e-07
-80	1.23867e-07	2.88711e-08
-85	1.23867e-07	0.0
-90	8.66135e-08	-2.79398e-09
-95	8.84761e-08	-8.84761e-08
-100	2.51458e-08	-2.70085e-08
-105	-3.72532e-09	5.49483e-08
-110	-9.59267e-08	7.26436e-08
-115	-1.23867e-07	3.72532e-09
-120	-1.06171e-07	6.7987e-08
-125	-1.24798e-07	2.42145e-08
-130	-1.92785e-07	1.86266e-09
-135	-1.37837e-07	-3.72532e-09
-140	-1.98373e-07	0.0
