Field	X	Y
0	-2.03029e-07	-1.95579e-08
-5	-1.8254e-07	9.59267e-08
-10	-1.8254e-07	4.8429e-08
-15	-1.31317e-07	1.02446e-07
-20	-1.00583e-07	5.49483e-08
-25	-1.24798e-07	4.19097e-08
-30	-2.2445e-07	4.8429e-08
-35	-2.46802e-07	4.65664e-09
-40	-1.51806e-07	2.88711e-08
-45	-1.90922e-07	1.08965e-07
-50	-1.6112e-07	8.47508e-08
-55	4.19097e-07	1.30386e-08
-60	1.05706e-06	3.25965e-08
-65	5.62522e-07	5.58796e-08
-70	-4.93603e-08	1.16416e-07
-75	-1.6857e-07	1.9651e-07
-80	-2.44008e-07	8.94074e-08
-85	-3.59492e-07	2.32832e-08
-90	-3.39935e-07	-9.3133e-10
-95	-3.52973e-07	9.3133e-10
-100	-2.93368e-07	1.02446e-07
-105	-2.68223e-07	2.32832e-08
-110	-3.20377e-07	2.79398e-09
-115	-2.39352e-07	1.02446e-07
-120	-2.28175e-07	1.21073e-07
-125	-2.40283e-07	4.65664e-08
-130	-2.44008e-07	1.30386e-08
-135	-2.48665e-07	1.49013e-08
-140	-2.36557e-07	7.45064e-09
