Field	X	Y
0	1.70433e-07	-2.60771e-08
-5	-1.07103e-07	4.00471e-08
-10	-1.76952e-07	2.51458e-08
-15	-1.25729e-07	3.53905e-08
-20	-1.21073e-07	3.63218e-08
-25	-1.01515e-07	1.01515e-07
-30	-7.73002e-08	1.21073e-07
-35	-1.15484e-07	9.59267e-08
-40	-1.20142e-07	2.51458e-08
-45	-2.20724e-07	2.79398e-09
-50	-2.46802e-07	1.01515e-07
-55	3.37141e-07	4.28411e-08
-60	9.50884e-07	1.6857e-07
-65	4.85223e-07	6.42617e-08
-70	-3.35278e-08	5.58796e-09
-75	-2.22587e-07	0.0
-80	-2.70085e-07	4.65664e-09
-85	-3.78119e-07	-1.02446e-08
-90	-3.74393e-07	-1.95579e-08
-95	-2.79399e-07	-7.91629e-08
-100	-2.72879e-07	-9.03387e-08
-105	-2.42146e-07	8.00942e-08
-110	-2.47734e-07	3.25965e-08
-115	-2.57978e-07	9.12701e-08
-120	-2.5239e-07	5.68109e-08
-125	-2.48665e-07	-5.21543e-08
-130	-1.97441e-07	-3.35278e-08
-135	-1.39699e-07	-5.58796e-09
-140	-1.34111e-07	0.0
