Field	X	Y
0	-5.70904e-07	-2.88711e-08
-5	-5.01987e-07	1.09897e-07
-10	-5.01987e-07	6.33304e-08
-15	-5.77424e-07	9.31328e-09
-20	-6.17471e-07	3.07339e-08
-25	-5.57866e-07	-4.8429e-08
-30	-5.26201e-07	-8.38196e-09
-35	-5.42033e-07	9.31328e-09
-40	-7.16191e-07	-8.75448e-08
-45	-8.58683e-07	-1.95579e-08
-50	-8.72653e-07	5.30856e-08
-55	-4.50762e-07	6.51929e-09
-60	1.28523e-07	-2.79398e-09
-65	2.05823e-07	-3.53905e-08
-70	2.58909e-07	9.9652e-08
-75	3.03613e-07	9.59267e-08
-80	3.49248e-07	7.82316e-08
-85	2.45871e-07	8.38195e-08
-90	6.7987e-08	1.16416e-07
-95	-4.74977e-08	2.04892e-08
-100	-6.61244e-08	9.3133e-10
-105	-3.35278e-08	4.65664e-08
-110	-1.37837e-07	-5.58796e-09
-115	-1.21073e-07	0.0
-120	-8.75448e-08	7.91629e-08
-125	-1.66708e-07	7.26436e-08
-130	-1.55532e-07	1.28523e-07
-135	-2.06755e-07	8.00942e-08
-140	-1.48081e-07	8.38195e-08
