Field	X	Y
0	-3.84638e-07	-1.76021e-07
-5	-4.10715e-07	1.00583e-07
-10	-4.60075e-07	6.05364e-08
-15	-4.94536e-07	7.17123e-08
-20	-4.9733e-07	-4.74977e-08
-25	-6.00707e-07	-3.25965e-08
-30	-6.55655e-07	0.0
-35	-5.91393e-07	1.86266e-08
-40	-7.0129e-07	1.86266e-09
-45	-7.88834e-07	-2.14205e-08
-50	-8.7731e-07	-4.65664e-09
-55	-5.0478e-07	4.19097e-08
-60	3.25965e-08	7.91629e-08
-65	4.8429e-08	6.89183e-08
-70	2.27244e-07	1.76952e-08
-75	2.57047e-07	4.19097e-08
-80	2.88712e-07	6.42617e-08
-85	2.69154e-07	2.42145e-08
-90	1.04309e-07	1.07103e-07
-95	-4.37724e-08	2.51458e-08
-100	-1.02446e-08	3.25965e-08
-105	-9.3133e-10	8.66135e-08
-110	-3.44592e-08	4.8429e-08
-115	-6.23991e-08	7.73002e-08
-120	-1.10828e-07	-1.39699e-08
-125	-1.22004e-07	-2.42145e-08
-130	-1.7509e-07	4.65664e-09
-135	-1.45287e-07	-4.28411e-08
-140	-2.16068e-07	-1.86266e-08
