Field	X	Y
0	-3.49248e-07	-1.24798e-07
-5	-2.56116e-07	-1.02446e-08
-10	-3.17583e-07	2.60771e-08
-15	-2.59841e-07	4.93603e-08
-20	-3.14789e-07	6.51929e-09
-25	-3.0175e-07	2.79398e-08
-30	-2.61703e-07	6.61244e-08
-35	-3.5763e-07	1.1921e-07
-40	-4.39586e-07	1.3318e-07
-45	-5.7463e-07	1.24798e-07
-50	-6.17471e-07	4.09784e-08
-55	-3.25965e-08	4.09784e-08
-60	6.09089e-07	7.54376e-08
-65	5.39239e-07	4.74977e-08
-70	4.75908e-07	6.5193e-08
-75	2.3842e-07	-3.16652e-08
-80	6.98496e-08	8.19568e-08
-85	-1.81609e-07	4.00471e-08
-90	-2.43077e-07	3.72532e-09
-95	-2.48665e-07	9.77893e-08
-100	-2.48665e-07	7.82316e-08
-105	-1.62051e-07	2.04892e-08
-110	-1.97441e-07	-2.88711e-08
-115	-2.04892e-07	2.14205e-08
-120	-1.38768e-07	3.91158e-08
-125	-1.25729e-07	5.58796e-09
-130	-1.50875e-07	0.0
-135	-2.36557e-07	9.12701e-08
-140	-1.41562e-07	5.58796e-08
