Field	X	Y
0	-1.35974e-07	2.8033e-07
-5	-2.319e-07	1.35974e-07
-10	-1.52738e-07	1.24798e-07
-15	-1.8254e-07	9.4064e-08
-20	-2.18862e-07	6.61244e-08
-25	-2.50528e-07	7.45064e-09
-30	-3.0175e-07	-1.95579e-08
-35	-2.55184e-07	5.1223e-08
-40	-3.36209e-07	2.88711e-08
-45	-4.33998e-07	8.84761e-08
-50	-4.91742e-07	6.70557e-08
-55	7.26436e-08	1.02446e-08
-60	7.61826e-07	6.23991e-08
-65	5.99775e-07	2.88711e-08
-70	3.26896e-07	1.86266e-09
-75	1.91853e-07	0.0
-80	7.63689e-08	0.0
-85	-1.71364e-07	1.86266e-08
-90	-2.43077e-07	9.22014e-08
-95	-1.97441e-07	7.45064e-09
-100	-2.33763e-07	-3.72532e-09
-105	-2.04892e-07	0.0
-110	-2.28175e-07	2.14205e-08
-115	-2.08617e-07	8.84761e-08
-120	-1.58326e-07	1.30386e-08
-125	-2.2445e-07	-1.39699e-08
-130	-2.30038e-07	-1.86266e-09
-135	-1.6857e-07	0.0
-140	-2.3842e-07	1.11759e-08
