Field	X	Y
0	-2.5239e-07	-5.58796e-09
-5	-3.40866e-07	3.63218e-08
-10	-2.63566e-07	1.11759e-07
-15	-2.39352e-07	6.05364e-08
-20	-2.48665e-07	8.94074e-08
-25	-2.46802e-07	5.1223e-08
-30	-2.71948e-07	9.12701e-08
-35	-2.65429e-07	1.0524e-07
-40	-2.82193e-07	4.37724e-08
-45	-4.82429e-07	1.86266e-09
-50	-5.10368e-07	-4.93603e-08
-55	1.00583e-07	7.54376e-08
-60	6.25852e-07	1.14553e-07
-65	2.83124e-07	5.02916e-08
-70	-1.36905e-07	2.32832e-08
-75	-1.16416e-07	6.33304e-08
-80	-1.76952e-08	9.87206e-08
-85	-1.86266e-09	7.45063e-08
-90	-1.86266e-09	3.35278e-08
-95	-1.02446e-08	-1.58326e-08
-100	-1.11759e-07	-1.67639e-08
-105	-1.15484e-07	5.77422e-08
-110	-1.17347e-07	1.17347e-07
-115	-1.28523e-07	1.22935e-07
-120	-1.24798e-07	6.5193e-08
-125	-1.62051e-07	1.16416e-07
-130	-2.02098e-07	-1.21073e-08
-135	-1.32249e-07	-5.58796e-09
-140	-2.04892e-07	3.44592e-08
