Field	X	Y
0	-1.37837e-07	-1.92785e-07
-5	-1.24798e-07	2.88711e-08
-10	-2.16068e-07	1.11759e-08
-15	-1.57394e-07	-8.56821e-08
-20	-1.43425e-07	-1.10828e-07
-25	-1.20142e-07	6.98496e-08
-30	-1.20142e-07	1.1921e-07
-35	-1.24798e-07	1.15484e-07
-40	-2.25381e-07	1.21073e-07
-45	-2.46802e-07	3.07339e-08
-50	-2.51459e-07	8.38196e-09
-55	3.5111e-07	0.0
-60	8.94073e-07	4.8429e-08
-65	5.95119e-07	4.00471e-08
-70	1.70433e-07	3.72532e-09
-75	1.86266e-08	-6.61244e-08
-80	-1.43425e-07	-2.14205e-08
-85	-2.39352e-07	1.11759e-08
-90	-3.45522e-07	1.0524e-07
-95	-2.73811e-07	5.58796e-08
-100	-2.51459e-07	4.28411e-08
-105	-2.73811e-07	6.7987e-08
-110	-3.49248e-07	1.21073e-08
-115	-2.03961e-07	1.06171e-07
-120	-1.92785e-07	1.22004e-07
-125	-1.6112e-07	3.35278e-08
-130	-1.27592e-07	2.42145e-08
-135	-1.97441e-07	9.9652e-08
-140	-1.74158e-07	1.49013e-08
