Field	X	Y
0	-5.6066e-07	5.40169e-08
-5	-4.638e-07	5.58796e-09
-10	-4.41449e-07	5.58796e-09
-15	-4.90811e-07	3.44592e-08
-20	-4.95467e-07	8.84761e-08
-25	-4.9733e-07	4.93603e-08
-30	-4.54487e-07	1.31317e-07
-35	-5.71836e-07	1.16416e-07
-40	-6.77075e-07	1.76952e-08
-45	-7.4413e-07	8.38196e-09
-50	-8.45645e-07	0.0
-55	-4.19097e-07	-5.58796e-09
-60	7.45063e-08	5.21543e-08
-65	9.31327e-08	1.16416e-07
-70	2.27244e-07	8.94074e-08
-75	2.69154e-07	6.7987e-08
-80	3.18514e-07	1.27592e-07
-85	2.78467e-07	6.33304e-08
-90	1.00583e-07	6.51929e-09
-95	-6.14677e-08	2.04892e-08
-100	-4.37724e-08	1.58326e-08
-105	-1.02446e-08	2.98025e-08
-110	-1.11759e-08	3.72531e-08
-115	-1.08034e-07	3.72532e-09
-120	-1.97441e-07	1.49013e-08
-125	-2.32832e-07	1.24798e-07
-130	-1.41562e-07	1.24798e-07
-135	-2.23518e-07	1.23867e-07
-140	-2.46802e-07	1.91853e-07
