Field	X	Y
0	-1.546e-07	1.89991e-07
-5	-4.45174e-07	0.0
-10	-5.58797e-07	-3.81845e-08
-15	-5.6066e-07	4.19097e-08
-20	-6.05363e-07	2.98025e-08
-25	-6.20264e-07	1.0524e-07
-30	-5.56003e-07	1.1921e-07
-35	-6.12814e-07	2.51458e-08
-40	-7.0874e-07	3.44592e-08
-45	-8.29812e-07	5.58796e-09
-50	-1.03378e-06	0.0
-55	-5.63454e-07	0.0
-60	3.63218e-08	6.05364e-08
-65	2.56116e-07	3.44592e-08
-70	4.00471e-07	2.79398e-09
-75	3.18514e-07	0.0
-80	3.07338e-07	-7.35749e-08
-85	2.8033e-07	-5.58796e-09
-90	1.7509e-07	6.7987e-08
-95	1.16416e-07	5.77422e-08
-100	1.67639e-08	1.10828e-07
-105	-7.0781e-08	1.86266e-08
-110	-1.1921e-07	9.3133e-10
-115	-8.00942e-08	-2.04892e-08
-120	-2.06755e-07	-6.98496e-08
-125	-1.63914e-07	7.73002e-08
-130	-1.28523e-07	2.79398e-08
-135	-2.2445e-07	1.45287e-07
-140	-2.46802e-07	4.37724e-08
