Field	X	Y
0	1.08965e-07	1.52738e-07
-5	-1.0524e-07	1.02446e-07
-10	-1.22935e-07	7.0781e-08
-15	-1.24798e-07	9.22014e-08
-20	-2.98025e-08	3.72531e-08
-25	-3.07339e-08	9.31328e-09
-30	-1.56463e-07	-1.76952e-08
-35	-5.21543e-08	1.01515e-07
-40	-4.19097e-08	1.18278e-07
-45	-1.01515e-07	7.45063e-08
-50	-9.12701e-08	6.7987e-08
-55	4.92673e-07	1.18278e-07
-60	1.11108e-06	1.11759e-07
-65	5.81149e-07	1.0524e-07
-70	3.72532e-09	7.35749e-08
-75	-1.13622e-07	7.45064e-09
-80	-1.99304e-07	0.0
-85	-3.39935e-07	8.47508e-08
-90	-3.25033e-07	9.03387e-08
-95	-2.56116e-07	1.28523e-07
-100	-2.48665e-07	1.39699e-08
-105	-2.82193e-07	-2.79398e-09
-110	-3.20377e-07	1.86266e-08
-115	-2.93368e-07	1.86266e-09
-120	-2.27244e-07	0.0
-125	-2.63566e-07	0.0
-130	-2.29106e-07	-4.65664e-09
-135	-2.09548e-07	-2.79398e-09
-140	-2.45871e-07	8.94074e-08
