Field	X	Y
0	-2.16068e-07	1.00583e-07
-5	-2.30038e-07	9.12701e-08
-10	-1.70433e-07	6.05364e-08
-15	-2.09548e-07	6.51929e-09
-20	-2.1793e-07	9.4064e-08
-25	-2.33763e-07	1.14553e-07
-30	-2.42146e-07	5.68109e-08
-35	-2.18862e-07	1.14553e-07
-40	-2.46802e-07	4.5635e-08
-45	-2.48665e-07	5.58796e-09
-50	-2.48665e-07	5.58796e-09
-55	3.32484e-07	-5.68109e-08
-60	9.70445e-07	-4.47037e-08
-65	6.24921e-07	-4.65664e-09
-70	8.84761e-08	-1.76952e-08
-75	-9.87206e-08	4.65664e-09
-80	-1.8254e-07	3.25965e-08
-85	-3.48316e-07	1.49013e-08
-90	-3.70668e-07	8.38195e-08
-95	-3.73462e-07	1.86266e-08
-100	-2.77536e-07	6.51929e-09
-105	-2.47734e-07	7.73002e-08
-110	-2.21656e-07	-5.96051e-08
-115	-2.32832e-07	-1.02446e-08
-120	-1.88128e-07	9.31328e-09
-125	-2.42146e-07	-6.14677e-08
-130	-2.42146e-07	3.91158e-08
-135	-1.99304e-07	1.49013e-08
-140	-1.3318e-07	9.3133e-10
