Field	X	Y
0	2.51458e-08	-1.36905e-07
-5	-1.60188e-07	-1.49013e-08
-10	-1.29455e-07	-1.86266e-09
-15	-5.02916e-08	4.65664e-09
-20	-1.07103e-07	2.70085e-08
-25	-1.24798e-07	1.09897e-07
-30	-1.20142e-07	2.51458e-08
-35	-1.24798e-07	1.86266e-09
-40	-1.08034e-07	9.31327e-08
-45	-2.06755e-07	4.65664e-08
-50	-2.3842e-07	4.65664e-09
-55	4.21891e-07	8.38195e-08
-60	1.09897e-06	1.58326e-08
-65	5.69973e-07	1.39699e-08
-70	1.02446e-07	1.08034e-07
-75	-9.9652e-08	2.42145e-08
-80	-1.63914e-07	1.86266e-09
-85	-4.05127e-07	-1.11759e-08
-90	-4.7032e-07	5.58796e-09
-95	-3.89295e-07	8.66135e-08
-100	-2.73811e-07	6.5193e-08
-105	-2.73811e-07	1.95579e-08
-110	-2.51459e-07	4.19097e-08
-115	-2.47734e-07	2.23519e-08
-120	-2.22587e-07	1.86266e-09
-125	-1.50875e-07	0.0
-130	-2.16999e-07	3.16652e-08
-135	-2.70085e-07	3.72532e-09
-140	-1.72296e-07	3.44592e-08
