Field	X	Y
0	-3.38072e-07	-1.30386e-07
-5	-2.84987e-07	9.3133e-10
-10	-4.33998e-07	5.1223e-08
-15	-3.94883e-07	-7.45064e-09
-20	-3.75325e-07	3.81845e-08
-25	-4.13509e-07	4.8429e-08
-30	-4.34929e-07	6.51929e-09
-35	-5.08506e-07	1.02446e-08
-40	-5.113e-07	-2.42145e-08
-45	-6.14677e-07	-3.72531e-08
-50	-7.59963e-07	-3.72532e-09
-55	-3.19445e-07	0.0
-60	2.12342e-07	9.59267e-08
-65	3.9302e-07	1.21073e-07
-70	3.90226e-07	3.35278e-08
-75	2.70085e-07	1.546e-07
-80	1.80677e-07	1.91853e-07
-85	1.1921e-07	3.16652e-08
-90	1.39699e-08	-5.58796e-09
-95	-5.86735e-08	0.0
-100	-1.53669e-07	0.0
-105	-2.00235e-07	3.72531e-08
-110	-1.24798e-07	-2.79398e-09
-115	-2.23518e-07	0.0
-120	-1.57394e-07	-2.79398e-09
-125	-1.27592e-07	-9.03387e-08
-130	-1.74158e-07	-1.49013e-08
-135	-2.03961e-07	-9.3133e-10
-140	-2.41214e-07	-1.02446e-08
