Field	X	Y
0	-1.83471e-07	-2.84055e-07
-5	-4.36792e-07	-9.12701e-08
-10	-3.94883e-07	-2.88711e-08
-15	-3.50179e-07	-4.00471e-08
-20	-4.11646e-07	-1.30386e-08
-25	-4.66594e-07	-9.3133e-10
-30	-5.1875e-07	0.0
-35	-5.00124e-07	-2.42145e-08
-40	-5.93256e-07	-8.00942e-08
-45	-7.23641e-07	9.3133e-10
-50	-8.37263e-07	0.0
-55	-3.36209e-07	-1.86266e-08
-60	2.20724e-07	3.44592e-08
-65	1.35974e-07	3.63218e-08
-70	1.26661e-07	-6.70557e-08
-75	2.22587e-07	-4.28411e-08
-80	2.45871e-07	6.5193e-08
-85	2.319e-07	3.16652e-08
-90	1.26661e-07	1.86266e-09
-95	0.0	-5.58796e-09
-100	0.0	-3.72532e-09
-105	-1.67639e-08	7.45064e-09
-110	-1.10828e-07	1.86266e-09
-115	-2.22587e-07	3.91158e-08
-120	-1.81609e-07	1.14553e-07
-125	-1.6112e-07	5.68109e-08
-130	-1.99304e-07	1.86266e-08
-135	-1.76021e-07	1.11759e-08
-140	-2.11411e-07	4.8429e-08
