Field	X	Y
0	-8.28882e-08	1.34111e-07
-5	-9.9652e-08	1.14553e-07
-10	-1.22004e-07	7.0781e-08
-15	-1.24798e-07	1.16416e-07
-20	-1.24798e-07	1.23867e-07
-25	-1.24798e-07	3.72531e-08
-30	-1.14553e-07	8.84761e-08
-35	-1.23867e-07	3.44592e-08
-40	-2.00235e-07	2.23519e-08
-45	-2.79399e-07	7.82316e-08
-50	-2.1793e-07	3.72531e-08
-55	3.93951e-07	3.72531e-08
-60	1.04216e-06	8.75448e-08
-65	6.61243e-07	-3.44592e-08
-70	9.77893e-08	-2.79398e-09
-75	-1.02446e-07	3.72532e-09
-80	-1.35974e-07	-6.5193e-08
-85	-3.0175e-07	-2.14205e-08
-90	-3.22239e-07	0.0
-95	-2.13274e-07	-2.60771e-08
-100	-2.63566e-07	2.79398e-09
-105	-1.72296e-07	0.0
-110	-2.34694e-07	5.1223e-08
-115	-2.47734e-07	1.11759e-08
-120	-1.546e-07	8.38195e-08
-125	-1.30386e-07	1.00583e-07
-130	-2.30038e-07	1.21073e-07
-135	-2.30969e-07	2.23519e-08
-140	-2.00235e-07	3.63218e-08
