Field	X	Y
0	-4.00471e-07	2.98025e-08
-5	-3.68806e-07	1.95579e-08
-10	-4.69388e-07	6.51929e-09
-15	-4.18166e-07	5.58796e-09
-20	-3.85569e-07	1.86266e-09
-25	-4.65663e-07	2.79398e-08
-30	-4.55419e-07	8.38196e-09
-35	-5.01055e-07	-1.95579e-08
-40	-5.78355e-07	1.02446e-07
-45	-6.10951e-07	2.98025e-08
-50	-6.86388e-07	1.11759e-08
-55	-1.99304e-07	-3.07339e-08
-60	2.89643e-07	-3.91158e-08
-65	6.5193e-08	0.0
-70	1.73227e-07	0.0
-75	1.55532e-07	-9.49954e-08
-80	1.7509e-07	-2.79398e-08
-85	1.8254e-07	9.12701e-08
-90	8.84761e-08	2.51458e-08
-95	-5.21543e-08	6.70557e-08
-100	-9.31328e-09	1.39699e-08
-105	-6.05364e-08	4.37724e-08
-110	-1.02446e-07	1.01515e-07
-115	-1.20142e-07	1.39699e-08
-120	-1.24798e-07	6.14677e-08
-125	-1.21073e-07	6.98496e-08
-130	-1.23867e-07	1.39699e-08
-135	-1.24798e-07	6.98496e-08
-140	-1.83471e-07	4.00471e-08
