Field	X	Y
0	-1.48081e-07	2.45871e-07
-5	-2.16999e-07	1.11759e-07
-10	-1.49013e-07	6.42617e-08
-15	-4.74977e-08	1.14553e-07
-20	-1.30386e-07	4.19097e-08
-25	-2.33763e-07	8.19568e-08
-30	-2.18862e-07	5.30856e-08
-35	-1.80677e-07	5.58796e-09
-40	-2.39352e-07	1.86266e-09
-45	-2.53322e-07	9.31327e-08
-50	-2.48665e-07	5.96051e-08
-55	3.22239e-07	9.22014e-08
-60	1.04868e-06	1.58326e-08
-65	6.7335e-07	9.3133e-10
-70	8.19568e-08	0.0
-75	-9.22014e-08	1.86266e-09
-80	-1.90922e-07	1.04309e-07
-85	-3.40866e-07	1.23867e-07
-90	-3.07338e-07	2.79398e-08
-95	-2.84055e-07	1.39699e-08
-100	-2.5239e-07	9.59267e-08
-105	-2.20724e-07	1.39699e-08
-110	-2.21656e-07	4.93603e-08
-115	-2.14205e-07	9.49954e-08
-120	-1.89059e-07	1.39699e-08
-125	-2.42146e-07	-8.38196e-09
-130	-2.36557e-07	-5.58796e-09
-135	-9.87206e-08	3.07339e-08
-140	-1.85334e-07	2.98025e-08
