Field	X	Y
0	-2.88712e-07	2.13274e-07
-5	-3.77187e-07	1.58326e-08
-10	-4.67526e-07	6.33304e-08
-15	-4.92673e-07	2.14205e-08
-20	-5.61591e-07	2.51458e-08
-25	-6.15608e-07	3.07339e-08
-30	-5.6066e-07	2.23519e-08
-35	-5.85806e-07	-1.95579e-08
-40	-6.3796e-07	3.25965e-08
-45	-6.55655e-07	3.72532e-09
-50	-7.95353e-07	3.91158e-08
-55	-4.26548e-07	6.51929e-09
-60	1.50875e-07	-3.35278e-08
-65	1.41562e-07	-1.21073e-08
-70	2.41214e-07	1.58326e-08
-75	2.42146e-07	-9.77893e-08
-80	2.97094e-07	-2.14205e-08
-85	2.3842e-07	8.56821e-08
-90	1.3318e-07	3.35278e-08
-95	5.1223e-08	1.04309e-07
-100	-7.35749e-08	2.32832e-08
-105	-1.53669e-07	5.58796e-09
-110	-8.94074e-08	8.19568e-08
-115	-3.07339e-08	9.77893e-08
-120	-1.11759e-07	1.08034e-07
-125	-1.23867e-07	8.19568e-08
-130	-1.35974e-07	1.39699e-08
-135	-1.27592e-07	0.0
-140	-1.69502e-07	5.49483e-08
