Field	X	Y
0	-4.90811e-07	1.45287e-07
-5	-4.38655e-07	1.00583e-07
-10	-4.88017e-07	4.65664e-09
-15	-4.72182e-07	-4.93603e-08
-20	-3.96745e-07	-1.1269e-07
-25	-3.52042e-07	-1.1921e-07
-30	-4.15372e-07	-1.86266e-08
-35	-5.07574e-07	0.0
-40	-5.6811e-07	0.0
-45	-6.66831e-07	5.77422e-08
-50	-7.2271e-07	9.31328e-09
-55	-2.16068e-07	0.0
-60	2.50528e-07	0.0
-65	1.31317e-07	3.25965e-08
-70	2.70085e-08	1.09897e-07
-75	1.0524e-07	1.74158e-07
-80	1.17347e-07	4.47037e-08
-85	4.8429e-08	2.51458e-08
-90	1.02446e-07	7.73002e-08
-95	6.33304e-08	2.79398e-09
-100	-9.6858e-08	1.11759e-08
-105	-1.22004e-07	1.39699e-08
-110	-1.24798e-07	7.0781e-08
-115	-1.28523e-07	2.42145e-08
-120	-1.29455e-07	-5.21543e-08
-125	-1.57394e-07	4.00471e-08
-130	-1.62051e-07	5.58796e-09
-135	-2.21656e-07	2.79398e-08
-140	-1.62982e-07	4.8429e-08
