Field	X	Y
0	-1.17347e-07	-1.56463e-07
-5	-1.52738e-07	2.79398e-09
-10	-2.04892e-07	9.3133e-10
-15	-2.4494e-07	5.30856e-08
-20	-2.07686e-07	-1.86266e-09
-25	-2.11411e-07	-4.5635e-08
-30	-2.48665e-07	-5.58796e-09
-35	-2.48665e-07	-7.35749e-08
-40	-3.05476e-07	3.07339e-08
-45	-4.32135e-07	1.26661e-07
-50	-4.90811e-07	2.04892e-08
-55	5.68109e-08	9.31327e-08
-60	8.23293e-07	9.22014e-08
-65	6.55655e-07	1.11759e-08
-70	3.39003e-07	5.21543e-08
-75	6.33304e-08	7.45064e-09
-80	-1.49013e-07	9.12701e-08
-85	-2.39352e-07	1.1921e-07
-90	-3.02682e-07	4.93603e-08
-95	-3.06407e-07	4.74977e-08
-100	-2.57978e-07	1.15484e-07
-105	-2.48665e-07	7.45063e-08
-110	-2.3842e-07	6.61244e-08
-115	-2.49596e-07	8.38196e-09
-120	-2.05823e-07	4.19097e-08
-125	-1.89059e-07	6.51929e-09
-130	-2.23518e-07	1.02446e-08
-135	-2.3842e-07	1.00583e-07
-140	-1.63914e-07	2.32832e-08
