Field	X	Y
0	-4.18166e-07	1.65776e-07
-5	-2.59841e-07	1.26661e-07
-10	-1.94647e-07	8.56821e-08
-15	-2.49596e-07	5.77422e-08
-20	-2.49596e-07	3.25965e-08
-25	-2.39352e-07	9.03387e-08
-30	-2.03029e-07	3.63218e-08
-35	-2.44008e-07	6.51929e-09
-40	-2.34694e-07	1.21073e-07
-45	-3.22239e-07	9.03387e-08
-50	-3.5111e-07	1.1269e-07
-55	2.1048e-07	3.25965e-08
-60	8.23293e-07	1.39699e-08
-65	6.53792e-07	2.32832e-08
-70	2.62635e-07	2.79398e-09
-75	1.58326e-08	1.01515e-07
-80	-1.57394e-07	6.98496e-08
-85	-3.45522e-07	6.98496e-08
-90	-2.88712e-07	9.77893e-08
-95	-3.48316e-07	2.70085e-08
-100	-2.65429e-07	1.00583e-07
-105	-2.49596e-07	5.21543e-08
-110	-1.9651e-07	4.65664e-09
-115	-2.91506e-07	6.51929e-09
-120	-2.62635e-07	6.61244e-08
-125	-2.11411e-07	1.58326e-08
-130	-2.44008e-07	9.3133e-10
-135	-1.71364e-07	2.51458e-08
-140	-2.21656e-07	5.77422e-08
