Field	X	Y
0	6.23991e-08	2.8778e-07
-5	-9.22014e-08	5.21543e-08
-10	-7.82316e-08	-1.49013e-08
-15	-7.63689e-08	-7.45064e-09
-20	-1.98373e-07	4.37724e-08
-25	-1.20142e-07	2.04892e-08
-30	-3.07339e-08	-6.51929e-09
-35	-2.14205e-08	-5.58796e-09
-40	-1.55532e-07	-1.95579e-08
-45	-1.40631e-07	7.45063e-08
-50	-1.27592e-07	9.31328e-09
-55	4.26548e-07	0.0
-60	9.50884e-07	9.77893e-08
-65	4.30273e-07	2.42145e-08
-70	-9.49954e-08	1.39699e-08
-75	-1.78815e-07	7.82316e-08
-80	-1.74158e-07	1.1921e-07
-85	-3.5111e-07	1.23867e-07
-90	-4.78703e-07	4.19097e-08
-95	-4.15372e-07	8.75448e-08
-100	-4.20028e-07	4.65664e-08
-105	-2.26312e-07	1.02446e-08
-110	-2.42146e-07	2.51458e-08
-115	-2.48665e-07	1.42493e-07
-120	-2.48665e-07	5.96051e-08
-125	-2.5239e-07	3.53905e-08
-130	-1.50875e-07	9.87206e-08
-135	-2.29106e-07	4.65664e-08
-140	-2.47734e-07	-1.21073e-08
