Field	X	Y
0	-5.15025e-07	1.49944e-07
-5	-3.81844e-07	4.09784e-08
-10	-4.76841e-07	6.70557e-08
-15	-4.95467e-07	5.58796e-08
-20	-4.30273e-07	9.31328e-09
-25	-4.8336e-07	1.21073e-08
-30	-5.03849e-07	6.51929e-09
-35	-5.56935e-07	1.86266e-09
-40	-6.3144e-07	2.79398e-09
-45	-7.41336e-07	-2.04892e-08
-50	-9.44365e-07	-9.3133e-10
-55	-5.05712e-07	1.00583e-07
-60	1.71364e-07	-2.70085e-08
-65	2.35626e-07	6.05364e-08
-70	3.25965e-07	5.77422e-08
-75	3.00819e-07	1.67639e-08
-80	2.62635e-07	6.89183e-08
-85	3.36209e-07	1.58326e-08
-90	1.87197e-07	0.0
-95	3.44592e-08	1.58326e-08
-100	1.86266e-09	-1.86266e-09
-105	0.0	2.79398e-08
-110	-1.76952e-08	3.72531e-08
-115	-1.10828e-07	-7.45064e-09
-120	-1.24798e-07	-2.79398e-09
-125	-1.24798e-07	8.38196e-09
-130	-1.22004e-07	6.51929e-09
-135	-1.49013e-07	1.02446e-08
-140	-1.91853e-07	1.02446e-08
