Field	X	Y
0	-2.37488e-07	1.23867e-07
-5	-1.80677e-07	9.9652e-08
-10	-9.12701e-08	9.31328e-09
-15	-1.08034e-07	0.0
-20	-2.42145e-08	6.7987e-08
-25	-1.71364e-07	2.51458e-08
-30	-8.84761e-08	1.21073e-08
-35	-1.57394e-07	3.72531e-08
-40	-2.13274e-07	3.72531e-08
-45	-2.20724e-07	3.72532e-09
-50	-2.319e-07	1.39699e-08
-55	3.7905e-07	1.08034e-07
-60	9.79759e-07	1.00583e-07
-65	5.69973e-07	3.63218e-08
-70	4.00471e-08	3.25965e-08
-75	-6.89183e-08	5.1223e-08
-80	-1.70433e-07	5.58796e-09
-85	-3.78119e-07	1.21073e-08
-90	-3.94883e-07	2.88711e-08
-95	-3.27827e-07	4.65664e-09
-100	-2.93368e-07	0.0
-105	-2.41214e-07	0.0
-110	-2.47734e-07	4.65664e-08
-115	-2.41214e-07	7.17123e-08
-120	-1.71364e-07	4.00471e-08
-125	-1.32249e-07	9.59267e-08
-130	-1.73227e-07	2.42145e-08
-135	-1.32249e-07	4.65664e-08
-140	-2.92437e-07	1.7509e-07
