Field	X	Y
0	-1.36905e-07	1.02446e-07
-5	-1.89059e-07	8.28882e-08
-10	-1.38768e-07	3.44592e-08
-15	-1.99304e-07	1.02446e-08
-20	-1.60188e-07	9.4064e-08
-25	-2.07686e-07	2.51458e-08
-30	-1.39699e-07	5.02916e-08
-35	-1.7509e-07	8.66135e-08
-40	-2.00235e-07	1.20142e-07
-45	-3.39935e-07	1.23867e-07
-50	-2.77536e-07	5.1223e-08
-55	2.96162e-07	1.39699e-08
-60	8.71722e-07	7.91629e-08
-65	5.37377e-07	3.25965e-08
-70	6.89183e-08	4.65664e-08
-75	-5.86735e-08	1.03377e-07
-80	-2.06755e-07	1.76952e-08
-85	-3.53904e-07	8.38195e-08
-90	-3.61355e-07	9.77893e-08
-95	-3.61355e-07	1.21073e-08
-100	-3.0827e-07	2.70085e-08
-105	-2.82193e-07	1.39699e-08
-110	-2.72879e-07	4.28411e-08
-115	-2.90574e-07	1.95579e-08
-120	-2.62635e-07	1.21073e-08
-125	-2.06755e-07	-6.23991e-08
-130	-1.74158e-07	-7.45064e-09
-135	-2.4494e-07	0.0
-140	-2.25381e-07	-1.86266e-09
