Field	X	Y
0	-1.24798e-07	-2.40283e-07
-5	-1.91853e-07	7.45064e-09
-10	-2.43077e-07	5.58796e-08
-15	-2.02098e-07	1.39699e-08
-20	-2.34694e-07	1.39699e-08
-25	-2.47734e-07	1.08034e-07
-30	-2.06755e-07	1.51806e-07
-35	-2.44008e-07	2.79398e-08
-40	-2.48665e-07	-7.45064e-09
-45	-3.37141e-07	-3.07339e-08
-50	-3.0827e-07	-1.86266e-09
-55	2.58909e-07	7.26436e-08
-60	8.82897e-07	1.02446e-07
-65	5.38308e-07	1.25729e-07
-70	1.44356e-07	1.35974e-07
-75	-3.53905e-08	1.21073e-07
-80	-1.4715e-07	2.98025e-08
-85	-3.24102e-07	5.21543e-08
-90	-3.68806e-07	7.45064e-09
-95	-2.58909e-07	8.19568e-08
-100	-2.34694e-07	5.49483e-08
-105	-2.47734e-07	4.65664e-09
-110	-1.62051e-07	3.72531e-08
-115	-1.31317e-07	4.65664e-09
-120	-2.19793e-07	5.30856e-08
-125	-2.39352e-07	7.35749e-08
-130	-2.28175e-07	-2.23519e-08
-135	-2.73811e-07	7.45064e-09
-140	-2.64497e-07	8.19568e-08
