Field	X	Y
0	-4.62869e-07	1.49944e-07
-5	-3.02682e-07	1.1921e-07
-10	-2.72879e-07	1.58326e-08
-15	-3.18514e-07	3.91158e-08
-20	-4.62869e-07	9.31328e-09
-25	-5.56003e-07	-3.63218e-08
-30	-5.23407e-07	1.58326e-08
-35	-4.21891e-07	7.26436e-08
-40	-4.77772e-07	5.40169e-08
-45	-5.80218e-07	1.0524e-07
-50	-6.34234e-07	2.14205e-08
-55	-6.5193e-08	8.28882e-08
-60	5.15956e-07	8.19568e-08
-65	2.1048e-07	2.23519e-08
-70	-4.8429e-08	2.51458e-08
-75	-1.49013e-08	7.26436e-08
-80	1.04309e-07	8.38195e-08
-85	1.23867e-07	1.04309e-07
-90	5.58796e-08	3.44592e-08
-95	-8.00942e-08	1.58326e-08
-100	-4.47037e-08	-7.73002e-08
-105	-6.42617e-08	1.67639e-08
-110	-1.32249e-07	9.03387e-08
-115	-1.15484e-07	1.30386e-08
-120	-2.01167e-07	-3.25965e-08
-125	-1.35974e-07	3.72531e-08
-130	-1.78815e-07	1.95579e-08
-135	-2.16068e-07	1.86266e-09
-140	-2.11411e-07	2.23519e-08
