Field	X	Y
0	-1.03377e-07	9.31328e-09
-5	-7.54376e-08	5.77422e-08
-10	-1.17347e-07	1.03377e-07
-15	-1.07103e-07	1.17347e-07
-20	-1.63914e-07	3.91158e-08
-25	-1.41562e-07	8.38196e-09
-30	-5.86735e-08	1.86266e-09
-35	-1.14553e-07	8.38196e-09
-40	-1.23867e-07	-6.5193e-08
-45	-1.73227e-07	-2.88711e-08
-50	-1.57394e-07	1.58326e-08
-55	4.12578e-07	1.07103e-07
-60	1.00677e-06	1.86266e-08
-65	5.886e-07	9.31327e-08
-70	4.93603e-08	8.38195e-08
-75	-3.91158e-08	7.26436e-08
-80	-8.84761e-08	8.38196e-09
-85	-2.84055e-07	-1.02446e-08
-90	-2.65429e-07	-9.3133e-10
-95	-1.81609e-07	8.38196e-09
-100	-2.40283e-07	8.47508e-08
-105	-2.65429e-07	6.98496e-08
-110	-2.77536e-07	4.74977e-08
-115	-3.45522e-07	1.39699e-08
-120	-3.05476e-07	8.47508e-08
-125	-2.54253e-07	1.10828e-07
-130	-1.48081e-07	7.73002e-08
-135	-1.27592e-07	1.15484e-07
-140	-2.71017e-07	1.22935e-07
