Field	X	Y
0	-2.91506e-07	2.04892e-08
-5	-8.56821e-08	9.3133e-10
-10	-8.28882e-08	8.38196e-09
-15	-6.14677e-08	1.86266e-09
-20	-9.31327e-08	1.07103e-07
-25	-1.20142e-07	2.79398e-09
-30	-1.24798e-07	-7.35749e-08
-35	-1.65776e-07	-2.23519e-08
-40	-1.29455e-07	1.03377e-07
-45	-1.24798e-07	1.44356e-07
-50	-1.24798e-07	3.07339e-08
-55	4.54487e-07	1.86266e-09
-60	9.99316e-07	5.49483e-08
-65	4.77772e-07	1.16416e-07
-70	-2.14205e-08	2.70085e-08
-75	-1.06171e-07	1.86266e-09
-80	-2.16068e-07	1.58326e-08
-85	-3.58561e-07	-6.14677e-08
-90	-3.716e-07	3.91158e-08
-95	-2.76605e-07	7.26436e-08
-100	-2.90574e-07	-1.95579e-08
-105	-2.25381e-07	-1.67639e-08
-110	-1.36905e-07	2.79398e-09
-115	-1.25729e-07	-7.45064e-09
-120	-1.24798e-07	-4.65664e-09
-125	-1.6112e-07	3.72532e-09
-130	-2.79399e-07	6.7987e-08
-135	-2.96162e-07	8.66135e-08
-140	-3.00819e-07	2.04892e-08
