Field	X	Y
0	-2.03961e-07	6.98496e-08
-5	-1.38768e-07	8.56821e-08
-10	-1.02446e-07	9.22014e-08
-15	-1.29455e-07	9.9652e-08
-20	-1.27592e-07	1.83471e-07
-25	-1.24798e-07	3.91158e-08
-30	-1.56463e-07	6.14677e-08
-35	-1.30386e-07	2.98025e-08
-40	-1.7509e-07	1.86266e-09
-45	-1.88128e-07	2.60771e-08
-50	-2.42146e-07	4.65664e-08
-55	3.73462e-07	8.94074e-08
-60	1.01049e-06	5.49483e-08
-65	6.33303e-07	1.15484e-07
-70	5.58796e-08	6.14677e-08
-75	-8.00942e-08	5.77422e-08
-80	-1.10828e-07	2.79398e-08
-85	-2.93368e-07	5.58796e-08
-90	-3.66012e-07	5.86735e-08
-95	-3.45522e-07	-6.89183e-08
-100	-2.60772e-07	0.0
-105	-2.78467e-07	9.3133e-10
-110	-3.70668e-07	3.35278e-08
-115	-3.46454e-07	2.79398e-08
-120	-2.60772e-07	2.04892e-08
-125	-2.98025e-07	-4.74977e-08
-130	-3.00819e-07	-5.58796e-09
-135	-1.92785e-07	5.30856e-08
-140	-2.22587e-07	8.38195e-08
