Field	X	Y
0	-1.99304e-07	-4.74977e-08
-5	-4.23754e-07	-3.81845e-08
-10	-4.72182e-07	8.38195e-08
-15	-4.86154e-07	2.51458e-08
-20	-4.96399e-07	1.86266e-09
-25	-4.58213e-07	8.94074e-08
-30	-4.50762e-07	-5.58796e-09
-35	-6.21196e-07	7.91629e-08
-40	-6.34234e-07	1.09897e-07
-45	-7.30161e-07	2.32832e-08
-50	-8.04666e-07	1.03377e-07
-55	-3.42729e-07	2.32832e-08
-60	1.78815e-07	0.0
-65	1.35974e-07	2.04892e-08
-70	2.16068e-07	7.91629e-08
-75	1.87197e-07	8.84761e-08
-80	2.2445e-07	1.11759e-08
-85	2.63566e-07	-1.58326e-08
-90	6.14677e-08	-4.65664e-09
-95	-7.45064e-09	5.02916e-08
-100	-2.79398e-09	1.13622e-07
-105	-8.47508e-08	4.19097e-08
-110	-4.00471e-08	-8.38195e-08
-115	-1.31317e-07	-1.58326e-08
-120	-1.27592e-07	3.07339e-08
-125	-1.24798e-07	1.1269e-07
-130	-1.24798e-07	7.63689e-08
-135	-1.6857e-07	-4.28411e-08
-140	-1.60188e-07	-5.58796e-09
