Field	X	Y
0	-4.58213e-07	1.48081e-07
-5	-4.17234e-07	9.59267e-08
-10	-4.33998e-07	1.21073e-07
-15	-3.81844e-07	1.23867e-07
-20	-4.24685e-07	1.23867e-07
-25	-4.1444e-07	6.7987e-08
-30	-4.88017e-07	5.02916e-08
-35	-5.80218e-07	1.14553e-07
-40	-6.11883e-07	9.6858e-08
-45	-7.38542e-07	1.20142e-07
-50	-8.69859e-07	6.98496e-08
-55	-4.638e-07	1.39699e-08
-60	9.12701e-08	1.34111e-07
-65	2.27244e-07	1.24798e-07
-70	3.5111e-07	-1.21073e-08
-75	2.86849e-07	-1.39699e-08
-80	1.87197e-07	6.98496e-08
-85	1.9651e-07	6.33304e-08
-90	8.84761e-08	-1.30386e-08
-95	9.31328e-09	2.04892e-08
-100	-9.3133e-10	9.03387e-08
-105	-1.86266e-09	1.30386e-08
-110	-2.88711e-08	5.58796e-08
-115	-1.22004e-07	1.16416e-07
-120	-1.45287e-07	1.16416e-07
-125	-1.84403e-07	4.8429e-08
-130	-2.20724e-07	1.10828e-07
-135	-1.37837e-07	3.35278e-08
-140	-1.25729e-07	4.37724e-08
