Field	X	Y
0	-4.48899e-07	-4.65664e-08
-5	-4.90811e-07	-8.38196e-09
-10	-4.02333e-07	-9.3133e-10
-15	-3.75325e-07	2.79398e-08
-20	-4.66594e-07	2.60771e-08
-25	-5.00124e-07	8.38195e-08
-30	-5.17819e-07	2.79398e-08
-35	-5.95119e-07	6.51929e-09
-40	-6.60311e-07	1.95579e-08
-45	-8.01872e-07	-4.74977e-08
-50	-8.67065e-07	6.98496e-08
-55	-4.76841e-07	3.16652e-08
-60	5.02916e-08	1.10828e-07
-65	2.41214e-07	7.73002e-08
-70	4.19097e-07	0.0
-75	3.9302e-07	0.0
-80	2.71017e-07	4.09784e-08
-85	2.29106e-07	2.60771e-08
-90	1.546e-07	2.88711e-08
-95	4.65664e-08	-2.14205e-08
-100	-7.45064e-09	-1.86266e-09
-105	-7.45063e-08	6.05364e-08
-110	-1.39699e-08	7.45064e-09
-115	-1.90922e-07	0.0
-120	-1.01515e-07	8.66135e-08
-125	-8.84761e-08	1.00583e-07
-130	-1.22935e-07	1.21073e-07
-135	-1.57394e-07	2.32832e-08
-140	-2.00235e-07	5.58796e-09
