Field	X	Y
0	-1.26661e-07	2.07686e-07
-5	-2.83124e-07	-1.67639e-08
-10	-2.43077e-07	-2.79398e-09
-15	-1.53669e-07	1.11759e-08
-20	-1.36905e-07	2.23519e-08
-25	-2.319e-07	7.26436e-08
-30	-2.47734e-07	1.11759e-08
-35	-3.11064e-07	1.02446e-07
-40	-2.74742e-07	6.42617e-08
-45	-3.52042e-07	1.02446e-08
-50	-3.73462e-07	1.86266e-08
-55	9.49954e-08	1.39699e-08
-60	7.31092e-07	1.07103e-07
-65	6.36097e-07	1.0524e-07
-70	3.16651e-07	1.11759e-08
-75	1.27592e-07	2.88711e-08
-80	2.51458e-08	3.72531e-08
-85	-2.02098e-07	1.13622e-07
-90	-1.90922e-07	5.21543e-08
-95	-2.21656e-07	1.21073e-08
-100	-2.19793e-07	1.39699e-08
-105	-1.92785e-07	1.21073e-08
-110	-2.42146e-07	0.0
-115	-1.92785e-07	2.60771e-08
-120	-1.95579e-07	9.77893e-08
-125	-1.3318e-07	3.25965e-08
-130	-1.24798e-07	3.72531e-08
-135	-2.16068e-07	1.86266e-08
-140	-1.90922e-07	-1.86266e-09
