Field	X	Y
0	-3.80913e-07	1.80677e-07
-5	-4.15372e-07	2.51458e-08
-10	-4.85223e-07	-9.6858e-08
-15	-4.9733e-07	-3.25965e-08
-20	-4.93605e-07	-1.86266e-09
-25	-4.99193e-07	1.11759e-08
-30	-5.48553e-07	4.37724e-08
-35	-6.69625e-07	5.49483e-08
-40	-7.38542e-07	6.51929e-09
-45	-8.13048e-07	2.14205e-08
-50	-8.88485e-07	7.45063e-08
-55	-4.90811e-07	1.17347e-07
-60	5.02916e-08	3.16652e-08
-65	2.27244e-07	4.28411e-08
-70	3.38072e-07	-3.44592e-08
-75	2.95231e-07	6.51929e-09
-80	3.14789e-07	-1.67639e-08
-85	2.61703e-07	5.1223e-08
-90	1.48081e-07	6.05364e-08
-95	9.49954e-08	2.88711e-08
-100	7.45064e-09	-3.81845e-08
-105	0.0	7.26436e-08
-110	-1.86266e-09	-4.47037e-08
-115	-1.70433e-07	-5.58796e-09
-120	-1.44356e-07	1.11759e-08
-125	-1.25729e-07	9.3133e-10
-130	-7.73002e-08	6.61244e-08
-135	-1.01515e-07	2.88711e-08
-140	-1.48081e-07	8.38195e-08
