Field	X	Y
0	-2.09548e-07	-1.31317e-07
-5	-2.4494e-07	8.00942e-08
-10	-1.48081e-07	1.11759e-07
-15	-1.93716e-07	1.67639e-08
-20	-1.85334e-07	9.3133e-10
-25	-1.42493e-07	7.26436e-08
-30	-1.26661e-07	5.96051e-08
-35	-1.22004e-07	5.58796e-08
-40	-1.87197e-07	1.76952e-08
-45	-3.37141e-07	1.08034e-07
-50	-3.41797e-07	7.26436e-08
-55	3.46454e-07	1.11759e-08
-60	9.6672e-07	8.84761e-08
-65	5.84874e-07	3.35278e-08
-70	4.47037e-08	2.79398e-09
-75	-1.08965e-07	0.0
-80	-2.2445e-07	-2.42145e-08
-85	-4.41449e-07	3.72531e-08
-90	-3.47385e-07	9.31328e-09
-95	-3.47385e-07	-4.74977e-08
-100	-2.943e-07	6.89183e-08
-105	-2.93368e-07	-2.04892e-08
-110	-3.61355e-07	-5.58796e-09
-115	-2.71017e-07	6.70557e-08
-120	-2.4494e-07	2.32832e-08
-125	-2.28175e-07	1.86266e-09
-130	-1.46219e-07	5.30856e-08
-135	-1.7509e-07	2.70085e-08
-140	-2.5239e-07	1.08965e-07
