Field	X	Y
0	-1.58326e-07	2.09548e-07
-5	-1.38768e-07	9.59267e-08
-10	-8.00942e-08	1.0524e-07
-15	-9.6858e-08	1.58326e-08
-20	-1.28523e-07	6.42617e-08
-25	-1.40631e-07	1.21073e-08
-30	-1.1921e-07	0.0
-35	-1.10828e-07	2.51458e-08
-40	-1.79746e-07	-9.3133e-10
-45	-2.42146e-07	-9.31328e-09
-50	-9.87206e-08	-1.86266e-08
-55	4.96399e-07	-2.79398e-09
-60	9.92797e-07	7.45063e-08
-65	4.79635e-07	7.35749e-08
-70	-3.35278e-08	-4.74977e-08
-75	-1.30386e-07	-7.45064e-09
-80	-1.8254e-07	7.73002e-08
-85	-4.31204e-07	7.54376e-08
-90	-4.06058e-07	1.10828e-07
-95	-2.69154e-07	8.56821e-08
-100	-2.37488e-07	1.1921e-07
-105	-2.48665e-07	1.23867e-07
-110	-1.63914e-07	4.47037e-08
-115	-1.28523e-07	9.31328e-09
-120	-1.24798e-07	1.86266e-09
-125	-1.45287e-07	0.0
-130	-1.88128e-07	7.45063e-08
-135	-1.46219e-07	7.73002e-08
-140	-2.98025e-07	2.98025e-08
