Field	X	Y
0	-2.51459e-07	-5.21543e-08
-5	-8.56821e-08	-3.72532e-09
-10	-1.03377e-07	1.76952e-08
-15	-4.37724e-08	-2.51458e-08
-20	-1.90922e-07	5.58796e-09
-25	-1.36905e-07	1.06171e-07
-30	-1.21073e-07	7.82316e-08
-35	-2.25381e-07	1.95579e-08
-40	-2.33763e-07	6.51929e-09
-45	-3.11995e-07	1.76952e-08
-50	-2.11411e-07	1.08034e-07
-55	3.23171e-07	4.5635e-08
-60	9.77896e-07	9.31327e-08
-65	6.16539e-07	1.39699e-08
-70	8.56821e-08	-4.47037e-08
-75	-8.75448e-08	8.84761e-08
-80	-2.28175e-07	2.04892e-08
-85	-3.37141e-07	5.58796e-09
-90	-4.26548e-07	8.38195e-08
-95	-3.22239e-07	-2.79398e-09
-100	-2.35626e-07	9.6858e-08
-105	-3.19445e-07	9.9652e-08
-110	-2.58909e-07	4.65664e-08
-115	-1.83471e-07	5.21543e-08
-120	-1.71364e-07	3.63218e-08
-125	-2.3842e-07	4.5635e-08
-130	-2.01167e-07	4.65664e-09
-135	-1.35974e-07	-6.51929e-09
-140	-1.36905e-07	5.40169e-08
