Field	X	Y
0	3.91158e-08	6.33304e-08
-5	-1.11759e-07	9.87206e-08
-10	-1.24798e-07	5.58796e-08
-15	-1.95579e-07	1.14553e-07
-20	-1.52738e-07	1.14553e-07
-25	-2.21656e-07	3.16652e-08
-30	-1.74158e-07	1.86266e-09
-35	-1.30386e-07	0.0
-40	-1.79746e-07	0.0
-45	-2.42146e-07	-5.58796e-09
-50	-2.35626e-07	0.0
-55	3.6508e-07	1.86266e-08
-60	1.03098e-06	5.1223e-08
-65	6.39822e-07	-1.21073e-08
-70	8.28882e-08	-1.49013e-08
-75	-2.14205e-08	9.3133e-10
-80	-1.21073e-07	4.37724e-08
-85	-3.36209e-07	1.39699e-08
-90	-3.66012e-07	-1.58326e-08
-95	-2.78467e-07	2.79398e-09
-100	-3.37141e-07	7.82316e-08
-105	-2.61703e-07	4.09784e-08
-110	-2.50528e-07	-2.14205e-08
-115	-2.18862e-07	7.73002e-08
-120	-2.15136e-07	1.0524e-07
-125	-2.06755e-07	-5.02916e-08
-130	-1.71364e-07	2.51458e-08
-135	-2.54253e-07	1.86266e-08
-140	-2.56116e-07	-9.31328e-09
