Field	X	Y
0	1.73227e-07	-1.64845e-07
-5	-3.16652e-08	-5.1223e-08
-10	-1.1921e-07	-2.79398e-08
-15	-1.41562e-07	-2.79398e-09
-20	-1.83471e-07	0.0
-25	-1.36905e-07	8.19568e-08
-30	-1.55532e-07	1.20142e-07
-35	-1.97441e-07	7.26436e-08
-40	-2.44008e-07	8.84761e-08
-45	-2.48665e-07	7.45063e-08
-50	-1.62051e-07	5.77422e-08
-55	3.69737e-07	1.14553e-07
-60	1.00211e-06	1.22935e-07
-65	6.06295e-07	1.09897e-07
-70	7.26436e-08	7.17123e-08
-75	-9.22014e-08	-1.95579e-08
-80	-1.78815e-07	5.86735e-08
-85	-3.14789e-07	7.45064e-09
-90	-2.98956e-07	0.0
-95	-3.11995e-07	2.42145e-08
-100	-2.56116e-07	1.10828e-07
-105	-2.48665e-07	9.59267e-08
-110	-2.39352e-07	1.06171e-07
-115	-1.97441e-07	7.63689e-08
-120	-2.75673e-07	5.68109e-08
-125	-2.5239e-07	1.11759e-07
-130	-2.06755e-07	6.33304e-08
-135	-2.26312e-07	2.04892e-08
-140	-2.34694e-07	1.08034e-07
