Field	X	Y
0	-3.35278e-08	-1.83471e-07
-5	-2.39352e-07	3.25965e-08
-10	-3.18514e-07	6.05364e-08
-15	-2.2445e-07	1.74158e-07
-20	-1.80677e-07	1.1921e-07
-25	-2.68223e-07	8.75448e-08
-30	-2.39352e-07	1.11759e-08
-35	-3.11995e-07	8.38196e-09
-40	-3.66943e-07	4.37724e-08
-45	-3.83707e-07	4.5635e-08
-50	-4.81497e-07	3.72532e-09
-55	3.07339e-08	1.09897e-07
-60	7.27367e-07	4.19097e-08
-65	5.92325e-07	7.26436e-08
-70	2.92437e-07	5.30856e-08
-75	1.37837e-07	4.65664e-09
-80	1.39699e-08	7.73002e-08
-85	-1.66708e-07	7.91629e-08
-90	-3.05476e-07	3.72531e-08
-95	-2.4494e-07	7.26436e-08
-100	-1.52738e-07	5.1223e-08
-105	-3.18514e-07	1.67639e-08
-110	-2.58909e-07	5.30856e-08
-115	-1.37837e-07	5.58796e-09
-120	-2.14205e-07	0.0
-125	-2.45871e-07	0.0
-130	-1.9651e-07	0.0
-135	-2.37488e-07	-1.02446e-08
-140	-1.78815e-07	3.25965e-08
