Field	X	Y
0	-6.70557e-08	2.63566e-07
-5	-1.51806e-07	1.1921e-07
-10	-1.92785e-07	4.37724e-08
-15	-2.05823e-07	4.5635e-08
-20	-1.6857e-07	9.31327e-08
-25	-1.03377e-07	4.19097e-08
-30	-1.15484e-07	2.14205e-08
-35	-1.16416e-07	1.86266e-09
-40	-1.23867e-07	-8.84761e-08
-45	-2.37488e-07	-1.04309e-07
-50	-2.58909e-07	3.81845e-08
-55	3.09201e-07	1.49013e-08
-60	9.82553e-07	1.06171e-07
-65	5.72767e-07	1.08965e-07
-70	1.09897e-07	3.35278e-08
-75	9.31328e-09	9.6858e-08
-80	-1.50875e-07	1.95579e-08
-85	-3.66012e-07	6.23991e-08
-90	-4.12578e-07	5.68109e-08
-95	-2.98025e-07	7.17123e-08
-100	-2.57047e-07	1.04309e-07
-105	-2.00235e-07	-2.79398e-09
-110	-2.61703e-07	-9.3133e-10
-115	-2.51459e-07	9.49954e-08
-120	-1.49013e-07	5.02916e-08
-125	-1.66708e-07	-2.79398e-09
-130	-1.86265e-07	1.11759e-08
-135	-2.30038e-07	1.86266e-09
-140	-2.47734e-07	0.0
