Field	X	Y
0	-6.23991e-08	-1.66708e-07
-5	-1.85334e-07	3.44592e-08
-10	-1.34111e-07	1.58326e-08
-15	-1.93716e-07	9.3133e-10
-20	-2.44008e-07	0.0
-25	-2.37488e-07	1.58326e-08
-30	-2.58909e-07	9.3133e-10
-35	-3.55767e-07	1.39699e-08
-40	-3.2969e-07	1.86266e-09
-45	-3.84638e-07	-5.58796e-09
-50	-4.43311e-07	-1.86266e-09
-55	1.7509e-07	4.65664e-09
-60	7.70207e-07	2.98025e-08
-65	3.70668e-07	9.4064e-08
-70	-8.66135e-08	9.3133e-10
-75	-1.43425e-07	-5.58796e-09
-80	-1.27592e-07	5.49483e-08
-85	-2.16999e-07	7.45064e-09
-90	-2.2445e-07	6.05364e-08
-95	-1.63914e-07	1.09897e-07
-100	-2.09548e-07	2.32832e-08
-105	-2.14205e-07	1.86266e-09
-110	-1.39699e-07	-2.32832e-08
-115	-2.04892e-07	-2.79398e-09
-120	-2.34694e-07	1.58326e-08
-125	-1.43425e-07	3.16652e-08
-130	-1.30386e-07	1.10828e-07
-135	-1.92785e-07	8.47508e-08
-140	-2.43077e-07	6.7987e-08
