Field	X	Y
0	-2.71017e-07	2.02098e-07
-5	-3.77187e-07	1.58326e-08
-10	-3.64149e-07	0.0
-15	-3.9302e-07	8.38196e-09
-20	-4.84291e-07	-4.28411e-08
-25	-5.80218e-07	-7.45064e-09
-30	-5.14094e-07	-5.21543e-08
-35	-5.70904e-07	-1.21073e-08
-40	-6.17471e-07	5.58796e-09
-45	-6.92908e-07	-7.45064e-09
-50	-9.01524e-07	-3.07339e-08
-55	-3.46454e-07	3.35278e-08
-60	1.35974e-07	1.86266e-08
-65	1.27592e-07	6.14677e-08
-70	1.24798e-07	2.01167e-07
-75	1.99304e-07	4.19097e-08
-80	1.51806e-07	2.04892e-08
-85	1.6857e-07	1.86266e-09
-90	2.98025e-08	0.0
-95	2.70085e-08	9.22014e-08
-100	-2.79398e-09	2.51458e-08
-105	-1.10828e-07	9.31328e-09
-110	-9.87206e-08	0.0
-115	-1.15484e-07	2.88711e-08
-120	-1.23867e-07	7.26436e-08
-125	-1.79746e-07	1.0524e-07
-130	-1.76021e-07	2.32832e-08
-135	-2.41214e-07	1.11759e-08
-140	-1.60188e-07	7.82316e-08
