Field	X	Y
0	-6.70556e-07	-8.56821e-08
-5	-5.12231e-07	2.79398e-09
-10	-4.88948e-07	6.51929e-09
-15	-5.50415e-07	7.45064e-09
-20	-5.0478e-07	3.72532e-09
-25	-5.83012e-07	-3.72532e-09
-30	-6.19333e-07	-2.23519e-08
-35	-6.22127e-07	7.91629e-08
-40	-7.15259e-07	3.72531e-08
-45	-8.16774e-07	-4.93603e-08
-50	-1.01142e-06	-7.54376e-08
-55	-6.3144e-07	4.93603e-08
-60	5.58796e-09	7.35749e-08
-65	2.46802e-07	7.45064e-09
-70	4.2841e-07	6.70557e-08
-75	3.88363e-07	1.18278e-07
-80	3.17583e-07	2.70085e-08
-85	2.30038e-07	-2.79398e-09
-90	1.90922e-07	9.77893e-08
-95	1.28523e-07	7.91629e-08
-100	-6.89183e-08	9.31328e-09
-105	-1.20142e-07	-2.42145e-08
-110	-1.21073e-07	-5.58796e-09
-115	-1.24798e-07	6.7987e-08
-120	-7.54376e-08	1.21073e-08
-125	-1.01515e-07	3.16652e-08
-130	-1.22004e-07	1.11759e-08
-135	-1.77884e-07	6.51929e-09
-140	-1.32249e-07	0.0
