Field	X	Y
0	-2.48665e-07	3.16652e-08
-5	-3.6508e-07	7.35749e-08
-10	-4.92673e-07	3.91158e-08
-15	-5.40171e-07	1.09897e-07
-20	-4.47968e-07	1.86266e-08
-25	-5.16888e-07	-7.63689e-08
-30	-5.3272e-07	-1.11759e-08
-35	-6.1002e-07	4.00471e-08
-40	-6.81732e-07	9.77893e-08
-45	-8.19568e-07	1.29455e-07
-50	-8.66134e-07	7.35749e-08
-55	-4.46105e-07	5.77422e-08
-60	8.38195e-08	3.72531e-08
-65	1.20142e-07	3.72532e-09
-70	3.26896e-07	0.0
-75	3.48316e-07	0.0
-80	2.05823e-07	0.0
-85	1.59257e-07	0.0
-90	2.1048e-07	0.0
-95	8.19568e-08	-5.58796e-09
-100	-7.17123e-08	6.7987e-08
-105	-7.0781e-08	2.14205e-08
-110	-1.06171e-07	4.65664e-09
-115	-1.14553e-07	8.00942e-08
-120	-1.22004e-07	9.03387e-08
-125	-2.25381e-07	8.19568e-08
-130	-1.60188e-07	1.16416e-07
-135	-7.82316e-08	-4.00471e-08
-140	-1.20142e-07	-4.00471e-08
