Field	X	Y
0	-2.54253e-07	1.32249e-07
-5	-3.09201e-07	-7.0781e-08
-10	-4.61006e-07	-8.28882e-08
-15	-4.25616e-07	-3.72532e-09
-20	-4.46105e-07	1.39699e-08
-25	-4.13509e-07	9.3133e-10
-30	-4.87085e-07	6.33304e-08
-35	-4.95467e-07	1.11759e-08
-40	-5.93256e-07	5.21543e-08
-45	-6.36097e-07	1.13622e-07
-50	-7.40405e-07	2.42145e-08
-55	-1.59257e-07	1.86266e-09
-60	2.97094e-07	4.65664e-09
-65	2.79398e-08	7.91629e-08
-70	-6.89183e-08	1.16416e-07
-75	5.49483e-08	8.00942e-08
-80	7.91629e-08	5.21543e-08
-85	1.09897e-07	-9.31328e-09
-90	2.23519e-08	-1.08034e-07
-95	-3.72531e-08	-2.60771e-08
-100	-4.93603e-08	5.58796e-08
-105	-1.25729e-07	8.38196e-09
-110	-1.09897e-07	0.0
-115	-8.28882e-08	0.0
-120	-9.9652e-08	-6.7987e-08
-125	-1.21073e-07	-1.58326e-08
-130	-1.66708e-07	-1.02446e-08
-135	-2.04892e-07	-9.3133e-10
-140	-1.35043e-07	5.86735e-08
