Field	X	Y
0	-2.74742e-07	-5.21543e-08
-5	-3.60424e-07	1.58326e-08
-10	-3.19445e-07	-7.45064e-09
-15	-3.4366e-07	4.00471e-08
-20	-3.0175e-07	8.28882e-08
-25	-2.98956e-07	-2.79398e-09
-30	-3.80913e-07	6.89183e-08
-35	-3.9302e-07	8.38196e-09
-40	-4.23754e-07	-6.51929e-09
-45	-5.12231e-07	1.39699e-08
-50	-6.12814e-07	1.21073e-08
-55	-9.4064e-08	4.65664e-09
-60	4.1444e-07	1.39699e-08
-65	1.29455e-07	9.59267e-08
-70	-9.49954e-08	9.22014e-08
-75	-7.91629e-08	2.42145e-08
-80	-9.31328e-09	9.31327e-08
-85	4.47037e-08	5.86735e-08
-90	1.86266e-09	1.39699e-08
-95	-1.06171e-07	-7.45064e-09
-100	-1.35043e-07	8.38195e-08
-105	-2.14205e-07	1.86266e-08
-110	-2.05823e-07	4.8429e-08
-115	-6.23991e-08	-8.00942e-08
-120	-1.77884e-07	-1.39699e-08
-125	-2.42146e-07	2.04892e-08
-130	-2.58909e-07	-3.07339e-08
-135	-1.73227e-07	-2.70085e-08
-140	-1.63914e-07	6.51929e-09
