Field	X	Y
0	1.29455e-07	1.15484e-07
-5	-6.5193e-08	-4.74977e-08
-10	-1.22004e-07	-4.00471e-08
-15	-1.57394e-07	1.86266e-08
-20	-2.16999e-07	6.51929e-09
-25	-1.60188e-07	5.86735e-08
-30	-1.27592e-07	3.63218e-08
-35	-6.42617e-08	2.79398e-09
-40	-2.60772e-07	0.0
-45	-2.56116e-07	0.0
-50	-2.60772e-07	6.98496e-08
-55	3.03613e-07	5.1223e-08
-60	8.92211e-07	8.38196e-09
-65	5.35514e-07	6.14677e-08
-70	9.03387e-08	6.05364e-08
-75	-4.47037e-08	1.35043e-07
-80	-1.09897e-07	4.37724e-08
-85	-3.7905e-07	8.75448e-08
-90	-3.91157e-07	9.87206e-08
-95	-3.75325e-07	1.30386e-08
-100	-3.73462e-07	-1.95579e-08
-105	-2.70085e-07	-4.28411e-08
-110	-1.77884e-07	-5.58796e-09
-115	-2.39352e-07	0.0
-120	-2.18862e-07	-2.79398e-09
-125	-2.36557e-07	4.93603e-08
-130	-2.46802e-07	1.16416e-07
-135	-2.48665e-07	3.72531e-08
-140	-2.48665e-07	-2.79398e-09
